date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:52	1702976/1702976	---M--	200	added ('OK')	image/png	etag:%221d9738ce50abc40%22	https://tamimicontracting.com/uploads/news/Ramadan_Gathering.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Ramadan_Gathering.png	(from https://tamimicontracting.com/en/news?page=6&pageSize=6&keyword=)
10:29:55	62391/62391	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2004:59:54%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417.html	(from https://tamimicontracting.com/en/news?page=6&pageSize=6&keyword=)
10:29:55	1418374/1418374	---M--	200	added ('OK')	image/png	etag:%221d98e2de90a5f86%22	https://tamimicontracting.com/uploads/news/Amaala__.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Amaala__.png	(from https://tamimicontracting.com/en/news?page=6&pageSize=6&keyword=)
10:29:58	62611/62611	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2004:59:58%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-118962	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-118962.html	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:02	63121/63121	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:01%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-357975	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-357975.html	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:02	1516686/1516686	---M--	200	added ('OK')	image/png	etag:%221d9c9171490b50e%22	https://tamimicontracting.com/uploads/news/Batco_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Batco_1.png	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:05	61957/61957	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:05%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-357975-547759	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-357975-547759.html	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:05	1351592/1351592	---M--	200	added ('OK')	image/png	etag:%221d9ca8f1bc534a8%22	https://tamimicontracting.com/uploads/news/_.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/_.png	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:06	74215/74215	---M--	200	added ('OK')	image/jpeg	etag:%221d9e4758fdac7e7%22	https://tamimicontracting.com/uploads/news/Health__Safety_Audit5__002_.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Health__Safety_Audit5__002_.jpg	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:08	62192/62192	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:08%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-357975-782230	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283-754908-935417-357975-782230.html	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:11	989637/989637	---M--	200	added ('OK')	image/png	etag:%221d99dd646233b45%22	https://tamimicontracting.com/uploads/news/Neom.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Neom.png	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:11	62762/62762	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:11%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-178918	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-178918.html	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:16	1659636/1659636	---M--	200	added ('OK')	image/png	etag:%221d9be1339ebf474%22	https://tamimicontracting.com/uploads/news/NEOM__Resized.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/NEOM__Resized.png	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:17	62412/62412	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:15%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-214820	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-214820.html	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:20	62179/62179	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:20%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-363283.html	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:21	1499852/1499852	---M--	200	added ('OK')	image/png	etag:%221d973810ed088cc%22	https://tamimicontracting.com/uploads/news/cemeitary.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/cemeitary.png	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:25	62426/62426	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:23%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-685998	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-685998.html	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:25	1465007/1465007	---M--	200	added ('OK')	image/png	etag:%221d973818c9c2f2f%22	https://tamimicontracting.com/uploads/news/Anas.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Anas.png	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:29	62223/62223	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:29%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-570722	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-570722.html	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:34	61896/61896	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:32%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-440739	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-440739.html	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:34	1835962/1835962	---M--	200	added ('OK')	image/png	etag:%221d97385a32ec83a%22	https://tamimicontracting.com/uploads/news/IkTVA.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/IkTVA.png	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:35	1130291/1130291	---M--	200	added ('OK')	image/png	etag:%221d98e2f66890433%22	https://tamimicontracting.com/uploads/news/Workshop__.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/Workshop__.png	(from https://tamimicontracting.com/en/news?page=7&pageSize=6&keyword=)
10:30:36	1434827/1434827	---M--	200	added ('OK')	image/png	etag:%221d97cc5f5f09bcb%22	https://tamimicontracting.com/uploads/news/7.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/7.png	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:36	816708/816708	---M--	200	added ('OK')	image/png	etag:%221d99dd6cc441f44%22	https://tamimicontracting.com/uploads/news/seven_inter.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/seven_inter.png	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:37	62480/62480	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:37%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-463078-270668	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-463078-270668.html	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:40	61972/61972	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:40%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-129448	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-129448.html	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:41	1414950/1414950	---M--	200	added ('OK')	image/png	etag:%221d97cc639cd1326%22	https://tamimicontracting.com/uploads/news/4.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/4.png	(from https://tamimicontracting.com/en/news?page=8&pageSize=6&keyword=)
10:30:44	1122084/1122084	---M--	200	added ('OK')	image/png	etag:%221d99dd7759e4024%22	https://tamimicontracting.com/uploads/news/red_sea.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/red_sea.png	(from https://tamimicontracting.com/en/news?page=9&pageSize=6&keyword=)
10:30:45	62748/62748	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:44%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-463078	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646-205467-463078.html	(from https://tamimicontracting.com/en/news?page=9&pageSize=6&keyword=)
10:30:49	62336/62336	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:48%20GMT	https://tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/contributing-to-a-sustainable-future-through-responsible-business-operations-643434-406411-192646.html	(from https://tamimicontracting.com/en/news?page=9&pageSize=6&keyword=)
10:30:49	1292019/1292019	---M--	200	added ('OK')	image/png	etag:%221d9738c2d6d98f3%22	https://tamimicontracting.com/uploads/news/al_maghrabi_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/news/al_maghrabi_1.png	(from https://tamimicontracting.com/en/news?page=9&pageSize=6&keyword=)
10:30:50	228217/228217	---M--	200	added ('OK')	image/jpeg	etag:%221d965fe9891a079%22	https://tamimicontracting.com/uploads/shutterstock_2140764087_1.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/shutterstock_2140764087_1.jpg	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-opening)
10:30:52	75880/75880	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:52%20GMT	https://tamimicontracting.com/en/category/job-opportunities	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/category/job-opportunities.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-opening)
10:30:55	93355/93355	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:55%20GMT	https://tamimicontracting.com/en/job-form?articleId=2445	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-form6e47.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-opening)
10:30:57	93544/93544	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:57%20GMT	https://tamimicontracting.com/en/job-form?articleId=2446	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-form9464.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-463787-532582-811694-122900-788429-697114)
10:31:00	93468/93468	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:00:59%20GMT	https://tamimicontracting.com/en/job-form?articleId=2443	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-formf9c5.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-893133)
10:31:02	93503/93503	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:02%20GMT	https://tamimicontracting.com/en/job-form?articleId=2444	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-formf8d1.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-463787-532582-811694-122900)
10:31:05	93495/93495	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:04%20GMT	https://tamimicontracting.com/en/job-form?articleId=2439	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-formef1f.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-463787)
10:31:08	93523/93523	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:07%20GMT	https://tamimicontracting.com/en/job-form?articleId=2440	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-form91fb.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-463787-532582)
10:31:10	93525/93525	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:10%20GMT	https://tamimicontracting.com/en/job-form?articleId=2441	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-form388c.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-463787-532582-811694)
10:31:13	93499/93499	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:12%20GMT	https://tamimicontracting.com/en/job-form?articleId=2442	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-forma3c3.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-463787-532582-520098)
10:31:16	93482/93482	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:15%20GMT	https://tamimicontracting.com/en/job-form?articleId=2435	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-formf222.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533)
10:31:18	93497/93497	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:18%20GMT	https://tamimicontracting.com/en/job-form?articleId=2436	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-form46da.html	(from https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375)
10:31:20	63123/63123	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:20%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-411365	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-411365.274.d	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:21	62657/62657	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:20%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:21	62291/62291	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:20%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363-206407-491771-344281	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363-206407-49177	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:22	62168/62168	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:22%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:25	62794/62794	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:24%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-239035	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-239035.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:27	62824/62824	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:27%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:29	62215/62215	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:29%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-743054	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-743054.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:31	62244/62244	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:31%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-864336-204134	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-864336-204134.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:34	63143/63143	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:33%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-519904	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-519904.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:36	63015/63015	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:36%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:39	75880/75880	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:38%20GMT	https://tamimicontracting.com/en/job-opportunities?page=1	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/job-opportunities2679.html	(from https://tamimicontracting.com/en/job-opportunities?page=2)
10:31:41	62427/62427	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:41%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-137364	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-137364.27f.d	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:41	62753/62753	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:41%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151.html	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:43	62586/62586	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:43%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614.html	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:47	63141/63141	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:45%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753.html	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:47	62502/62502	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:45%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256.282.d	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:50	62282/62282	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:47%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-559982-932476	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-559982-932476.html	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:51	62305/62305	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:50%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363-206407	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363-206407.285.d	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:51	62264/62264	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:50%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363-206407-491771	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-937363-206407-49178	(from https://tamimicontracting.com/en/job-opportunities?page=3)
